Node Index,Latitude,Longitude,Fraction Strike-Slip,Fraction Reverse,Fraction Normal
511,32.8,-115.1,0.5,0.015178,0.484822
512,32.8,-115.0,0.5,0.009515,0.490485
513,32.8,-114.9,0.5,0.005863,0.494137
514,32.8,-114.80000000000001,0.5,0.003555,0.496445
515,32.8,-114.70000000000002,0.5,0.00212,0.49788
516,32.8,-114.6,0.5,0.00114,0.49886
517,32.8,-114.5,0.5,6.23E-4,0.499377
518,32.8,-114.4,0.5,3.22E-4,0.499678
519,32.8,-114.3,0.5,1.49E-4,0.499851
520,32.8,-114.2,0.5,4.8E-5,0.499952
521,32.8,-114.10000000000001,0.5,1.3E-5,0.499987
522,32.8,-114.00000000000001,0.5,0.0,0.5
523,32.8,-113.9,0.5,0.0,0.5
524,32.8,-113.8,0.5,0.0,0.5
525,32.8,-113.7,0.5,0.0,0.5
526,32.8,-113.6,0.5,0.0,0.5
527,32.9,-118.60000000000001,0.5,0.499979,2.1E-5
528,32.9,-118.50000000000001,0.5,0.499983,1.7E-5
529,32.9,-118.40000000000002,0.5,0.499987,1.3E-5
530,32.9,-118.3,0.5,0.499991,9.0E-6
531,32.9,-118.2,0.5,0.499993,7.0E-6
532,32.9,-118.10000000000001,0.5,0.499995,5.0E-6
533,32.9,-118.00000000000001,0.5,0.499997,3.0E-6
534,32.9,-117.90000000000002,0.5,0.499998,2.0E-6
535,32.9,-117.8,0.5,0.499999,1.0E-6
536,32.9,-117.7,0.5,0.499999,1.0E-6
537,32.9,-117.6,0.5,0.499994,6.0E-6
538,32.9,-117.5,0.5,0.499974,2.6E-5
539,32.9,-117.4,0.5,0.499906,9.4E-5
540,32.9,-117.30000000000001,0.5,0.49972,2.8E-4
541,32.9,-117.20000000000002,0.5,0.49926,7.4E-4
542,32.9,-117.1,0.5,0.49839,0.00161
543,32.9,-117.0,0.5,0.496939,0.003061
544,32.9,-116.9,0.5,0.494713,0.005287
545,32.9,-116.80000000000001,0.5,0.491418,0.008582
546,32.9,-116.69999999999999,0.5,0.486629,0.013371
547,32.9,-116.6,0.5,0.479761,0.020239
548,32.9,-116.5,0.5,0.470028,0.029972
549,32.9,-116.4,0.5,0.456441,0.043559
550,32.9,-116.3,0.5,0.43783,0.06217
551,32.9,-116.2,0.5,0.412978,0.087022
552,32.9,-116.10000000000001,0.5,0.380929,0.119071
553,32.9,-116.00000000000001,0.5,0.341457,0.158543
554,32.9,-115.90000000000002,0.5,0.295299,0.204701
555,32.9,-115.8,0.5,0.236044,0.263956
556,32.9,-115.7,0.5,0.134761,0.365239
557,32.9,-115.59999999999998,0.5,0.061269,0.438731
558,32.9,-115.49999999999999,0.5,0.040663,0.459337
559,32.9,-115.39999999999999,0.5,0.042366,0.457634
560,32.9,-115.3,0.5,0.046461,0.453539
561,32.9,-115.2,0.5,0.035056,0.464944
562,32.9,-115.1,0.5,0.022952,0.477048
563,32.9,-115.0,0.5,0.014636,0.485364
564,32.9,-114.9,0.5,0.00916,0.49084
565,32.9,-114.80000000000001,0.5,0.005635,0.494365
566,32.9,-114.70000000000002,0.5,0.003157,0.496843
567,32.9,-114.6,0.5,0.001813,0.498187
568,32.9,-114.5,0.5,9.94E-4,0.499006
569,32.9,-114.4,0.5,5.13E-4,0.499487
570,32.9,-114.3,0.5,2.33E-4,0.499767
571,32.9,-114.2,0.5,7.6E-5,0.499924
572,32.9,-114.10000000000001,0.5,2.0E-5,0.49998
573,32.9,-114.00000000000001,0.5,0.0,0.5
574,32.9,-113.9,0.5,0.0,0.5
575,32.9,-113.8,0.5,0.0,0.5
576,32.9,-113.7,0.5,0.0,0.5
577,32.9,-113.6,0.5,0.0,0.5
578,33.0,-118.9,0.5,0.5,0.0
579,33.0,-118.79999999999998,0.5,0.5,0.0
580,33.0,-118.69999999999999,0.5,0.5,0.0
581,33.0,-118.60000000000001,0.5,0.5,0.0
582,33.0,-118.50000000000001,0.5,0.5,0.0
583,33.0,-118.40000000000002,0.5,0.5,0.0
584,33.0,-118.3,0.5,0.5,0.0
585,33.0,-118.2,0.5,0.5,0.0
586,33.0,-118.10000000000001,0.5,0.5,0.0
587,33.0,-118.00000000000001,0.5,0.5,0.0
588,33.0,-117.90000000000002,0.5,0.5,0.0
589,33.0,-117.8,0.5,0.5,0.0
590,33.0,-117.7,0.5,0.5,0.0
591,33.0,-117.6,0.5,0.499996,4.0E-6
592,33.0,-117.5,0.5,0.49998,2.0E-5
593,33.0,-117.4,0.5,0.499928,7.2E-5
594,33.0,-117.30000000000001,0.5,0.499791,2.09E-4
595,33.0,-117.20000000000002,0.5,0.499469,5.31E-4
596,33.0,-117.1,0.5,0.498886,0.001114
597,33.0,-117.0,0.5,0.497935,0.002065
598,33.0,-116.9,0.5,0.496473,0.003527
599,33.0,-116.80000000000001,0.5,0.494279,0.005721
600,33.0,-116.69999999999999,0.5,0.491028,0.008972
601,33.0,-116.6,0.5,0.486264,0.013736
602,33.0,-116.5,0.5,0.479363,0.020637
603,33.0,-116.4,0.5,0.469501,0.030499
604,33.0,-116.3,0.5,0.455636,0.044364
605,33.0,-116.2,0.5,0.436552,0.063448
606,33.0,-116.10000000000001,0.5,0.411021,0.088979
607,33.0,-116.00000000000001,0.5,0.378103,0.121897
608,33.0,-115.90000000000002,0.5,0.335171,0.164829
609,33.0,-115.8,0.5,0.246988,0.253012
610,33.0,-115.7,0.5,0.112959,0.387041
611,33.0,-115.59999999999998,0.5,0.053894,0.446106
612,33.0,-115.49999999999999,0.5,0.039997,0.460003
613,33.0,-115.39999999999999,0.5,0.048192,0.451808
614,33.0,-115.3,0.5,0.060288,0.439712
615,33.0,-115.2,0.5,0.050005,0.449995
616,33.0,-115.1,0.5,0.033803,0.466197
617,33.0,-115.0,0.5,0.021915,0.478085
618,33.0,-114.9,0.5,0.013911,0.486089
619,33.0,-114.80000000000001,0.5,0.008071,0.491929
620,33.0,-114.70000000000002,0.5,0.004798,0.495202
621,33.0,-114.6,0.5,0.002755,0.497245
622,33.0,-114.5,0.5,0.001503,0.498497
623,33.0,-114.4,0.5,7.67E-4,0.499233
624,33.0,-114.3,0.5,3.37E-4,0.499663
625,33.0,-114.2,0.5,1.07E-4,0.499893
626,33.0,-114.10000000000001,0.5,2.7E-5,0.499973
627,33.0,-114.00000000000001,0.5,1.0E-6,0.499999
628,33.0,-113.9,0.5,0.0,0.5
629,33.0,-113.8,0.5,0.0,0.5
630,33.0,-113.7,0.5,0.0,0.5
631,33.0,-113.6,0.5,0.0,0.5
632,33.0,-113.5,0.5,0.0,0.5
633,33.1,-119.20000000000002,0.5,0.5,0.0
634,33.1,-119.1,0.5,0.5,0.0
635,33.1,-119.0,0.5,0.5,0.0
636,33.1,-118.9,0.5,0.5,0.0
637,33.1,-118.79999999999998,0.5,0.5,0.0
638,33.1,-118.69999999999999,0.5,0.5,0.0
639,33.1,-118.60000000000001,0.5,0.5,0.0
640,33.1,-118.50000000000001,0.5,0.5,0.0
641,33.1,-118.40000000000002,0.5,0.5,0.0
642,33.1,-118.3,0.5,0.5,0.0
643,33.1,-118.2,0.5,0.5,0.0
644,33.1,-118.10000000000001,0.5,0.5,0.0
645,33.1,-118.00000000000001,0.5,0.5,0.0
646,33.1,-117.90000000000002,0.5,0.5,0.0
647,33.1,-117.8,0.5,0.5,0.0
648,33.1,-117.7,0.5,0.5,0.0
649,33.1,-117.6,0.5,0.499997,3.0E-6
650,33.1,-117.5,0.5,0.499985,1.5E-5
651,33.1,-117.4,0.5,0.499948,5.2E-5
652,33.1,-117.30000000000001,0.5,0.499857,1.43E-4
653,33.1,-117.20000000000002,0.5,0.499648,3.52E-4
654,33.1,-117.1,0.5,0.499279,7.21E-4
655,33.1,-117.0,0.5,0.498675,0.001325
656,33.1,-116.9,0.5,0.497731,0.002269
657,33.1,-116.80000000000001,0.5,0.496285,0.003715
658,33.1,-116.69999999999999,0.5,0.494096,0.005904
659,33.1,-116.6,0.5,0.490824,0.009176
660,33.1,-116.5,0.5,0.485986,0.014014
661,33.1,-116.4,0.5,0.47893,0.02107
662,33.1,-116.3,0.5,0.468788,0.031212
663,33.1,-116.2,0.5,0.454474,0.045526
664,33.1,-116.10000000000001,0.5,0.434741,0.065259
665,33.1,-116.00000000000001,0.5,0.408004,0.091996
666,33.1,-115.90000000000002,0.5,0.358901,0.141099
667,33.1,-115.8,0.5,0.216109,0.283891
668,33.1,-115.7,0.5,0.090624,0.409376
669,33.1,-115.59999999999998,0.5,0.052013,0.447987
670,33.1,-115.49999999999999,0.5,0.053188,0.446812
671,33.1,-115.39999999999999,0.5,0.081003,0.418997
672,33.1,-115.3,0.5,0.092819,0.407181
673,33.1,-115.2,0.5,0.070914,0.429086
674,33.1,-115.1,0.5,0.048302,0.451698
675,33.1,-115.0,0.5,0.031852,0.468148
676,33.1,-114.9,0.5,0.019131,0.480869
677,33.1,-114.80000000000001,0.5,0.011758,0.488242
678,33.1,-114.70000000000002,0.5,0.006991,0.493009
679,33.1,-114.6,0.5,0.003991,0.496009
680,33.1,-114.5,0.5,0.002151,0.497849
681,33.1,-114.4,0.5,0.001075,0.498925
682,33.1,-114.3,0.5,4.54E-4,0.499546
683,33.1,-114.2,0.5,1.4E-4,0.49986
684,33.1,-114.10000000000001,0.5,3.5E-5,0.499965
685,33.1,-114.00000000000001,0.5,2.0E-6,0.499998
686,33.1,-113.9,0.5,0.0,0.5
687,33.1,-113.8,0.5,0.0,0.5
688,33.1,-113.7,0.5,0.0,0.5
689,33.1,-113.6,0.5,0.0,0.5
690,33.1,-113.5,0.5,0.0,0.5
691,33.2,-119.5,0.5,0.5,0.0
692,33.2,-119.4,0.5,0.5,0.0
693,33.2,-119.30000000000001,0.5,0.5,0.0
694,33.2,-119.20000000000002,0.5,0.5,0.0
695,33.2,-119.1,0.5,0.5,0.0
696,33.2,-119.0,0.5,0.5,0.0
697,33.2,-118.9,0.5,0.5,0.0
698,33.2,-118.79999999999998,0.5,0.5,0.0
699,33.2,-118.69999999999999,0.5,0.5,0.0
700,33.2,-118.60000000000001,0.5,0.5,0.0
701,33.2,-118.50000000000001,0.5,0.5,0.0
702,33.2,-118.40000000000002,0.5,0.5,0.0
703,33.2,-118.3,0.5,0.5,0.0
704,33.2,-118.2,0.5,0.5,0.0
705,33.2,-118.10000000000001,0.5,0.5,0.0
706,33.2,-118.00000000000001,0.5,0.5,0.0
707,33.2,-117.90000000000002,0.5,0.5,0.0
708,33.2,-117.8,0.5,0.5,0.0
709,33.2,-117.7,0.5,0.5,0.0
710,33.2,-117.6,0.5,0.499998,2.0E-6
711,33.2,-117.5,0.5,0.49999,1.0E-5
712,33.2,-117.4,0.5,0.499967,3.3E-5
713,33.2,-117.30000000000001,0.5,0.499912,8.8E-5
714,33.2,-117.20000000000002,0.5,0.499786,2.14E-4
715,33.2,-117.1,0.5,0.499565,4.35E-4
716,33.2,-117.0,0.5,0.499194,8.06E-4
717,33.2,-116.9,0.5,0.498599,0.001401
718,33.2,-116.80000000000001,0.5,0.497665,0.002335
719,33.2,-116.69999999999999,0.5,0.49622,0.00378
720,33.2,-116.6,0.5,0.494014,0.005986
721,33.2,-116.5,0.5,0.490686,0.009314
722,33.2,-116.4,0.5,0.485735,0.014265
723,33.2,-116.3,0.5,0.47847,0.02153
724,33.2,-116.2,0.5,0.467984,0.032016
725,33.2,-116.10000000000001,0.5,0.45315,0.04685
726,33.2,-116.00000000000001,0.5,0.429875,0.070125
727,33.2,-115.90000000000002,0.5,0.346911,0.153089
728,33.2,-115.8,0.5,0.169652,0.330348
729,33.2,-115.7,0.5,0.080723,0.419277
730,33.2,-115.59999999999998,0.5,0.06247,0.43753
731,33.2,-115.49999999999999,0.5,0.086681,0.413319
732,33.2,-115.39999999999999,0.5,0.13401,0.36599
733,33.2,-115.3,0.5,0.130807,0.369193
734,33.2,-115.2,0.5,0.096975,0.403025
735,33.2,-115.1,0.5,0.067391,0.432609
736,33.2,-115.0,0.5,0.042225,0.457775
737,33.2,-114.9,0.5,0.026977,0.473023
738,33.2,-114.80000000000001,0.5,0.016638,0.483362
739,33.2,-114.70000000000002,0.5,0.009864,0.490136
740,33.2,-114.6,0.5,0.005574,0.494426
741,33.2,-114.5,0.5,0.00295,0.49705
742,33.2,-114.4,0.5,0.001434,0.498566
743,33.2,-114.3,0.5,5.81E-4,0.499419
744,33.2,-114.2,0.5,1.74E-4,0.499826
745,33.2,-114.10000000000001,0.5,4.4E-5,0.499956
746,33.2,-114.00000000000001,0.5,4.0E-6,0.499996
747,33.2,-113.9,0.5,0.0,0.5
748,33.2,-113.8,0.5,0.0,0.5
749,33.2,-113.7,0.5,0.0,0.5
750,33.2,-113.6,0.5,0.0,0.5
751,33.2,-113.5,0.5,0.0,0.5
752,33.3,-119.8,0.5,0.5,0.0
753,33.3,-119.7,0.5,0.5,0.0
754,33.3,-119.6,0.5,0.5,0.0
755,33.3,-119.5,0.5,0.5,0.0
756,33.3,-119.4,0.5,0.5,0.0
757,33.3,-119.30000000000001,0.5,0.5,0.0
758,33.3,-119.20000000000002,0.5,0.5,0.0
759,33.3,-119.1,0.5,0.5,0.0
760,33.3,-119.0,0.5,0.5,0.0
761,33.3,-118.9,0.5,0.5,0.0
762,33.3,-118.79999999999998,0.5,0.5,0.0
763,33.3,-118.69999999999999,0.5,0.5,0.0
764,33.3,-118.60000000000001,0.5,0.5,0.0
765,33.3,-118.50000000000001,0.5,0.5,0.0
766,33.3,-118.40000000000002,0.5,0.5,0.0
767,33.3,-118.3,0.5,0.5,0.0
768,33.3,-118.2,0.5,0.5,0.0
769,33.3,-118.10000000000001,0.5,0.5,0.0
770,33.3,-118.00000000000001,0.5,0.5,0.0
771,33.3,-117.90000000000002,0.5,0.5,0.0
772,33.3,-117.8,0.5,0.5,0.0
773,33.3,-117.7,0.5,0.5,0.0
774,33.3,-117.6,0.5,0.499999,1.0E-6
775,33.3,-117.5,0.5,0.499994,6.0E-6
776,33.3,-117.4,0.5,0.499981,1.9E-5
777,33.3,-117.30000000000001,0.5,0.499951,4.9E-5
778,33.3,-117.20000000000002,0.5,0.499881,1.19E-4
779,33.3,-117.1,0.5,0.499755,2.45E-4
780,33.3,-117.0,0.5,0.499536,4.64E-4
781,33.3,-116.9,0.5,0.499175,8.25E-4
782,33.3,-116.80000000000001,0.5,0.49859,0.00141
783,33.3,-116.69999999999999,0.5,0.497664,0.002336
784,33.3,-116.6,0.5,0.496219,0.003781
785,33.3,-116.5,0.5,0.493993,0.006007
786,33.3,-116.4,0.5,0.490613,0.009387
787,33.3,-116.3,0.5,0.485553,0.014447
788,33.3,-116.2,0.5,0.478093,0.021907
789,33.3,-116.10000000000001,0.5,0.467292,0.032708
790,33.3,-116.00000000000001,0.5,0.437443,0.062557
791,33.3,-115.90000000000002,0.5,0.305547,0.194453
792,33.3,-115.8,0.5,0.153433,0.346567
793,33.3,-115.7,0.5,0.096304,0.403696
794,33.3,-115.59999999999998,0.5,0.102419,0.397581
795,33.3,-115.49999999999999,0.5,0.15871,0.34129
796,33.3,-115.39999999999999,0.5,0.20035,0.29965
797,33.3,-115.3,0.5,0.173304,0.326696
798,33.3,-115.2,0.5,0.130037,0.369963
799,33.3,-115.1,0.5,0.093052,0.406948
800,33.3,-115.0,0.5,0.058238,0.441762
801,33.3,-114.9,0.5,0.037632,0.462368
802,33.3,-114.80000000000001,0.5,0.023308,0.476692
803,33.3,-114.70000000000002,0.5,0.013766,0.486234
804,33.3,-114.6,0.5,0.00768,0.49232
805,33.3,-114.5,0.5,0.003977,0.496023
806,33.3,-114.4,0.5,0.001876,0.498124
807,33.3,-114.3,0.5,7.36E-4,0.499264
808,33.3,-114.2,0.5,2.2E-4,0.49978
809,33.3,-114.10000000000001,0.5,5.9E-5,0.499941
810,33.3,-114.00000000000001,0.5,9.0E-6,0.499991
811,33.3,-113.9,0.5,0.0,0.5
812,33.3,-113.8,0.5,0.0,0.5
813,33.3,-113.7,0.5,0.0,0.5
814,33.3,-113.6,0.5,0.0,0.5
815,33.3,-113.5,0.5,0.0,0.5
816,33.3,-113.4,0.5,0.0,0.5
817,33.4,-120.09999999999998,0.5,0.5,0.0
818,33.4,-119.99999999999999,0.5,0.5,0.0
819,33.4,-119.89999999999999,0.5,0.5,0.0
820,33.4,-119.8,0.5,0.5,0.0
821,33.4,-119.7,0.5,0.5,0.0
822,33.4,-119.6,0.5,0.5,0.0
823,33.4,-119.5,0.5,0.5,0.0
824,33.4,-119.4,0.5,0.5,0.0
825,33.4,-119.30000000000001,0.5,0.5,0.0
826,33.4,-119.20000000000002,0.5,0.5,0.0
827,33.4,-119.1,0.5,0.5,0.0
828,33.4,-119.0,0.5,0.5,0.0
829,33.4,-118.9,0.5,0.5,0.0
830,33.4,-118.79999999999998,0.5,0.5,0.0
831,33.4,-118.69999999999999,0.5,0.5,0.0
832,33.4,-118.60000000000001,0.5,0.5,0.0
833,33.4,-118.50000000000001,0.5,0.5,0.0
834,33.4,-118.40000000000002,0.5,0.5,0.0
835,33.4,-118.3,0.5,0.5,0.0
836,33.4,-118.2,0.5,0.5,0.0
837,33.4,-118.10000000000001,0.5,0.5,0.0
838,33.4,-118.00000000000001,0.5,0.5,0.0
839,33.4,-117.90000000000002,0.5,0.5,0.0
840,33.4,-117.8,0.5,0.5,0.0
841,33.4,-117.7,0.5,0.5,0.0
842,33.4,-117.6,0.5,0.499999,1.0E-6
843,33.4,-117.5,0.5,0.499997,3.0E-6
844,33.4,-117.4,0.5,0.499991,9.0E-6
845,33.4,-117.30000000000001,0.5,0.499975,2.5E-5
846,33.4,-117.20000000000002,0.5,0.499939,6.1E-5
847,33.4,-117.1,0.5,0.499871,1.29E-4
848,33.4,-117.0,0.5,0.499749,2.51E-4
849,33.4,-116.9,0.5,0.499538,4.62E-4
850,33.4,-116.80000000000001,0.5,0.499188,8.12E-4
851,33.4,-116.69999999999999,0.5,0.498618,0.001382
852,33.4,-116.6,0.5,0.497706,0.002294
853,33.4,-116.5,0.5,0.496271,0.003729
854,33.4,-116.4,0.5,0.494047,0.005953
855,33.4,-116.3,0.5,0.49065,0.00935
856,33.4,-116.2,0.5,0.485542,0.014458
857,33.4,-116.10000000000001,0.5,0.47799,0.02201
858,33.4,-116.00000000000001,0.5,0.461629,0.038371
859,33.4,-115.90000000000002,0.5,0.376442,0.123558
860,33.4,-115.8,0.5,0.211969,0.288031
861,33.4,-115.7,0.5,0.143326,0.356674
862,33.4,-115.59999999999998,0.5,0.170227,0.329773
863,33.4,-115.49999999999999,0.5,0.245243,0.254757
864,33.4,-115.39999999999999,0.5,0.26457,0.23543
865,33.4,-115.3,0.5,0.22235,0.27765
866,33.4,-115.2,0.5,0.173264,0.326736
867,33.4,-115.1,0.5,0.116675,0.383325
868,33.4,-115.0,0.5,0.08066,0.41934
869,33.4,-114.9,0.5,0.053034,0.446966
870,33.4,-114.80000000000001,0.5,0.033114,0.466886
871,33.4,-114.70000000000002,0.5,0.019517,0.480483
872,33.4,-114.6,0.5,0.010751,0.489249
873,33.4,-114.5,0.5,0.005448,0.494552
874,33.4,-114.4,0.5,0.002499,0.497501
875,33.4,-114.3,0.5,9.64E-4,0.499036
876,33.4,-114.2,0.5,2.98E-4,0.499702
877,33.4,-114.10000000000001,0.5,8.6E-5,0.499914
878,33.4,-114.00000000000001,0.5,1.8E-5,0.499982
879,33.4,-113.9,0.5,0.0,0.5
880,33.4,-113.8,0.5,0.0,0.5
881,33.4,-113.7,0.5,0.0,0.5
882,33.4,-113.6,0.5,0.0,0.5
883,33.4,-113.5,0.5,0.0,0.5
884,33.4,-113.4,0.5,0.0,0.5
885,33.5,-120.40000000000002,0.5,0.5,0.0
886,33.5,-120.3,0.5,0.5,0.0
887,33.5,-120.2,0.5,0.5,0.0
888,33.5,-120.09999999999998,0.5,0.5,0.0
889,33.5,-119.99999999999999,0.5,0.5,0.0
890,33.5,-119.89999999999999,0.5,0.5,0.0
891,33.5,-119.8,0.5,0.5,0.0
892,33.5,-119.7,0.5,0.5,0.0
893,33.5,-119.6,0.5,0.5,0.0
894,33.5,-119.5,0.5,0.5,0.0
895,33.5,-119.4,0.5,0.5,0.0
896,33.5,-119.30000000000001,0.5,0.5,0.0
897,33.5,-119.20000000000002,0.5,0.5,0.0
898,33.5,-119.1,0.5,0.5,0.0
899,33.5,-119.0,0.5,0.5,0.0
900,33.5,-118.9,0.5,0.5,0.0
901,33.5,-118.79999999999998,0.5,0.5,0.0
902,33.5,-118.69999999999999,0.5,0.5,0.0
903,33.5,-118.60000000000001,0.5,0.5,0.0
904,33.5,-118.50000000000001,0.5,0.5,0.0
905,33.5,-118.40000000000002,0.5,0.5,0.0
906,33.5,-118.3,0.5,0.5,0.0
907,33.5,-118.2,0.5,0.5,0.0
908,33.5,-118.10000000000001,0.5,0.5,0.0
909,33.5,-118.00000000000001,0.5,0.5,0.0
910,33.5,-117.90000000000002,0.5,0.5,0.0
911,33.5,-117.8,0.5,0.5,0.0
912,33.5,-117.7,0.5,0.5,0.0
913,33.5,-117.6,0.5,0.5,0.0
914,33.5,-117.5,0.5,0.499999,1.0E-6
915,33.5,-117.4,0.5,0.499996,4.0E-6
916,33.5,-117.30000000000001,0.5,0.499989,1.1E-5
917,33.5,-117.20000000000002,0.5,0.499971,2.9E-5
918,33.5,-117.1,0.5,0.499937,6.3E-5
919,33.5,-117.0,0.5,0.499872,1.28E-4
920,33.5,-116.9,0.5,0.499756,2.44E-4
921,33.5,-116.80000000000001,0.5,0.499557,4.43E-4
922,33.5,-116.69999999999999,0.5,0.499223,7.77E-4
923,33.5,-116.6,0.5,0.498674,0.001326
924,33.5,-116.5,0.5,0.497791,0.002209
925,33.5,-116.4,0.5,0.496394,0.003606
926,33.5,-116.3,0.5,0.49422,0.00578
927,33.5,-116.2,0.5,0.49089,0.00911
928,33.5,-116.10000000000001,0.5,0.485878,0.014122
929,33.5,-116.00000000000001,0.5,0.470127,0.029873
930,33.5,-115.90000000000002,0.5,0.3941,0.1059
931,33.5,-115.8,0.5,0.306957,0.193043
932,33.5,-115.7,0.5,0.334914,0.165086
933,33.5,-115.59999999999998,0.5,0.387915,0.112085
934,33.5,-115.49999999999999,0.5,0.368811,0.131189
935,33.5,-115.39999999999999,0.5,0.327359,0.172641
936,33.5,-115.3,0.5,0.279938,0.220062
937,33.5,-115.2,0.5,0.229971,0.270029
938,33.5,-115.1,0.5,0.157766,0.342234
939,33.5,-115.0,0.5,0.113077,0.386923
940,33.5,-114.9,0.5,0.076328,0.423672
941,33.5,-114.80000000000001,0.5,0.048334,0.451666
942,33.5,-114.70000000000002,0.5,0.028506,0.471494
943,33.5,-114.6,0.5,0.015513,0.484487
944,33.5,-114.5,0.5,0.007699,0.492301
945,33.5,-114.4,0.5,0.003448,0.496552
946,33.5,-114.3,0.5,0.001326,0.498674
947,33.5,-114.2,0.5,4.28E-4,0.499572
948,33.5,-114.10000000000001,0.5,1.32E-4,0.499868
949,33.5,-114.00000000000001,0.5,3.3E-5,0.499967
950,33.5,-113.9,0.5,0.0,0.5
951,33.5,-113.8,0.5,0.0,0.5
952,33.5,-113.7,0.5,0.0,0.5
953,33.5,-113.6,0.5,0.0,0.5
954,33.5,-113.5,0.5,0.0,0.5
955,33.5,-113.4,0.5,0.0,0.5
956,33.6,-120.7,0.5,0.5,0.0
957,33.6,-120.60000000000001,0.5,0.5,0.0
958,33.6,-120.50000000000001,0.5,0.5,0.0
959,33.6,-120.40000000000002,0.5,0.5,0.0
960,33.6,-120.3,0.5,0.5,0.0
961,33.6,-120.2,0.5,0.5,0.0
962,33.6,-120.09999999999998,0.5,0.5,0.0
963,33.6,-119.99999999999999,0.5,0.5,0.0
964,33.6,-119.89999999999999,0.5,0.5,0.0
965,33.6,-119.8,0.5,0.5,0.0
966,33.6,-119.7,0.5,0.5,0.0
967,33.6,-119.6,0.5,0.5,0.0
968,33.6,-119.5,0.5,0.5,0.0
969,33.6,-119.4,0.5,0.5,0.0
970,33.6,-119.30000000000001,0.5,0.5,0.0
971,33.6,-119.20000000000002,0.5,0.5,0.0
972,33.6,-119.1,0.5,0.5,0.0
973,33.6,-119.0,0.5,0.5,0.0
974,33.6,-118.9,0.5,0.5,0.0
975,33.6,-118.79999999999998,0.5,0.5,0.0
976,33.6,-118.69999999999999,0.5,0.5,0.0
977,33.6,-118.60000000000001,0.5,0.5,0.0
978,33.6,-118.50000000000001,0.5,0.5,0.0
979,33.6,-118.40000000000002,0.5,0.5,0.0
980,33.6,-118.3,0.5,0.5,0.0
981,33.6,-118.2,0.5,0.5,0.0
982,33.6,-118.10000000000001,0.5,0.5,0.0
983,33.6,-118.00000000000001,0.5,0.5,0.0
984,33.6,-117.90000000000002,0.5,0.5,0.0
985,33.6,-117.8,0.5,0.5,0.0
986,33.6,-117.7,0.5,0.5,0.0
987,33.6,-117.6,0.5,0.5,0.0
988,33.6,-117.5,0.5,0.499999,1.0E-6
989,33.6,-117.4,0.5,0.499998,2.0E-6
990,33.6,-117.30000000000001,0.5,0.499995,5.0E-6
991,33.6,-117.20000000000002,0.5,0.499987,1.3E-5
992,33.6,-117.1,0.5,0.499971,2.9E-5
993,33.6,-117.0,0.5,0.499939,6.1E-5
994,33.6,-116.9,0.5,0.49988,1.2E-4
995,33.6,-116.80000000000001,0.5,0.499773,2.27E-4
996,33.6,-116.69999999999999,0.5,0.499588,4.12E-4
997,33.6,-116.6,0.5,0.499277,7.23E-4
998,33.6,-116.5,0.5,0.498763,0.001237
999,33.6,-116.4,0.5,0.497934,0.002066
1000,33.6,-116.3,0.5,0.496621,0.003379
1001,33.6,-116.2,0.5,0.494578,0.005422
1002,33.6,-116.10000000000001,0.5,0.491459,0.008541
1003,33.6,-116.00000000000001,0.5,0.486788,0.013212
1004,33.6,-115.90000000000002,0.5,0.47993,0.02007
1005,33.6,-115.8,0.5,0.470076,0.029924
1006,33.6,-115.7,0.5,0.456258,0.043742
1007,33.6,-115.59999999999998,0.5,0.437422,0.062578
1008,33.6,-115.49999999999999,0.5,0.412574,0.087426
1009,33.6,-115.39999999999999,0.5,0.38105,0.11895
1010,33.6,-115.3,0.5,0.342877,0.157123
1011,33.6,-115.2,0.5,0.263769,0.236231
1012,33.6,-115.1,0.5,0.210409,0.289591
1013,33.6,-115.0,0.5,0.157826,0.342174
1014,33.6,-114.9,0.5,0.110297,0.389703
1015,33.6,-114.80000000000001,0.5,0.071216,0.428784
1016,33.6,-114.70000000000002,0.5,0.042113,0.457887
1017,33.6,-114.6,0.5,0.022646,0.477354
1018,33.6,-114.5,0.5,0.01102,0.48898
1019,33.6,-114.4,0.5,0.004835,0.495165
1020,33.6,-114.3,0.5,0.001862,0.498138
1021,33.6,-114.2,0.5,6.24E-4,0.499376
1022,33.6,-114.10000000000001,0.5,2.0E-4,0.4998
1023,33.6,-114.00000000000001,0.5,5.5E-5,0.499945
1024,33.6,-113.9,0.5,0.0,0.5
1025,33.6,-113.8,0.5,0.0,0.5
1026,33.6,-113.7,0.5,0.0,0.5
1027,33.6,-113.6,0.5,0.0,0.5
1028,33.6,-113.5,0.5,0.0,0.5
1029,33.6,-113.4,0.5,0.0,0.5
1030,33.7,-121.0,0.5,0.5,0.0
1031,33.7,-120.9,0.5,0.5,0.0
1032,33.7,-120.8,0.5,0.5,0.0
1033,33.7,-120.7,0.5,0.5,0.0
1034,33.7,-120.60000000000001,0.5,0.5,0.0
1035,33.7,-120.50000000000001,0.5,0.5,0.0
1036,33.7,-120.40000000000002,0.5,0.5,0.0
1037,33.7,-120.3,0.5,0.5,0.0
1038,33.7,-120.2,0.5,0.5,0.0
1039,33.7,-120.09999999999998,0.5,0.5,0.0
1040,33.7,-119.99999999999999,0.5,0.5,0.0
1041,33.7,-119.89999999999999,0.5,0.5,0.0
1042,33.7,-119.8,0.5,0.5,0.0
